,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
54,1.3959125677744548,0.04356350585685108,0.005334297815958659,0.0037719184410984906,relu,0.05,"(50, 50, 50)",constant,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.7219512195121951,0.7073170731707317,0.7058823529411765,0.7117168818747012,0.007260434132701407,9
55,0.3840018113454183,0.09754314195553687,0.0026671886444091797,0.003771974354330972,relu,0.05,"(50, 50, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.6536585365853659,0.6780487804878049,0.696078431372549,0.6759285828152399,0.017382621533531387,62
56,0.4400011698404948,0.0457262372110471,0.005332152048746745,0.0037704009523931077,relu,0.05,"(50, 50, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.6439024390243903,0.697560975609756,0.6372549019607843,0.6595727721983101,0.02699845842605393,92
57,1.4026673634847004,0.0037710754024451064,0.005333264668782552,0.003771187658378014,relu,0.05,"(50, 50, 50)",adaptive,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.7219512195121951,0.7317073170731707,0.7303921568627451,0.728016897816037,0.004322557233786894,4
58,1.6000003814697266,0.18428997300650618,0.008000373840332031,3.8933590933214475e-07,relu,0.05,"(50, 50, 50)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.6780487804878049,0.7268292682926829,0.6764705882352942,0.6937828790052606,0.023376206655462913,35
59,0.49333564440409344,0.22212000674339108,0.002666950225830078,0.0037716371795428853,relu,0.05,"(50, 50, 50)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.6878048780487804,0.6926829268292682,0.6666666666666666,0.6823848238482384,0.011291418241734226,52
60,2.098668893178304,0.04634102404487102,0.007997910181681315,1.1069288474070327e-06,relu,0.05,"(50, 100, 50)",constant,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.7268292682926829,0.7365853658536585,0.6617647058823529,0.7083931133428981,0.03321095849901343,13
61,0.44533300399780273,0.06984506211033166,0.007998784383138021,7.370009816086851e-07,relu,0.05,"(50, 100, 50)",constant,sgd,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.6682926829268293,0.6926829268292682,0.6715686274509803,0.6775147457356926,0.010808584285864556,57
62,0.5920020739237467,0.0986329640360047,0.005336761474609375,0.0037736613580116388,relu,0.05,"(50, 100, 50)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.6829268292682927,0.6878048780487804,0.5049019607843137,0.6252112227004623,0.08509480092650602,108
63,2.2145195802052817,0.011306538375198412,0.008908669153849283,0.0012809832490222317,relu,0.05,"(50, 100, 50)",adaptive,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.7170731707317073,0.697560975609756,0.6715686274509803,0.6954009245974812,0.018639836016421215,32
64,2.2342605590820312,0.16985659850730095,0.004050095876057942,0.003266526894887824,relu,0.05,"(50, 100, 50)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.6878048780487804,0.7170731707317073,0.6568627450980392,0.6872469312928423,0.024583969264322294,47
65,0.5013347466786703,0.062081101932401496,0.005333741505940755,0.003771525511390025,relu,0.05,"(50, 100, 50)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.6195121951219512,0.6829268292682927,0.6813725490196079,0.6612705244699506,0.029534414945109413,86
66,0.6512826283772787,0.009849459906524855,0.0053331851959228516,0.003771131629643145,relu,0.05,"(100,)",constant,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.7414634146341463,0.7024390243902439,0.6617647058823529,0.7018890483022476,0.03253918560186393,22
67,0.2421715259552002,0.08168025795274024,0.005330880482991536,0.0037695025887149306,relu,0.05,"(100,)",constant,sgd,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",0.7463414634146341,0.6731707317073171,0.7009803921568627,0.7068308624262712,0.030156922880448394,15
68,0.36800368626912433,0.05580611075376289,0.005333662033081055,0.003771468593404838,relu,0.05,"(100,)",constant,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",0.7024390243902439,0.6780487804878049,0.5588235294117647,0.6464371114299378,0.06274724862465539,100
69,0.6506664752960205,0.013596867427299392,0.005333344141642253,0.003771243840358569,relu,0.05,"(100,)",adaptive,lbfgs,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.6682926829268293,0.7560975609756098,0.6813725490196079,0.7019209309740155,0.03867903095130896,21
70,0.7253338495890299,0.1469820550428466,0.0026673475901285806,0.0037721991375230307,relu,0.05,"(100,)",adaptive,sgd,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.7024390243902439,0.7463414634146341,0.6764705882352942,0.708417025346724,0.028836171395875767,10
71,0.44267018636067706,0.06276397017166967,0.005331516265869141,0.003769951350836523,relu,0.05,"(100,)",adaptive,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.7073170731707317,0.751219512195122,0.7352941176470589,0.7312769010043042,0.01814680064067669,2
72,1.7546712557474773,0.02099750796834391,0.005330959955851237,0.003769558147387349,logistic,0.0001,"(50, 50, 50)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.6634146341463415,0.751219512195122,0.6176470588235294,0.6774270683883309,0.05542358890079279,61
73,0.3413337866465251,0.013598909173079871,0.005335648854573567,0.0037728738085145807,logistic,0.0001,"(50, 50, 50)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.6634146341463415,0.6682926829268293,0.6666666666666666,0.6661246612466125,0.0020279985836173077,75
74,2.0611475308736167,0.1433038427246293,0.007998943328857422,2.0230487285229133e-06,logistic,0.0001,"(50, 50, 50)",constant,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.7560975609756098,0.7414634146341463,0.6666666666666666,0.7214092140921409,0.0391671582984058,5
75,1.677272876103719,0.08631412386399752,0.0053331851959228516,0.00377113151910557,logistic,0.0001,"(50, 50, 50)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.7170731707317073,0.7121951219512195,0.6274509803921569,0.6855730910250278,0.04114675887025999,50
76,0.8853382269541422,0.019953252894700933,0.007997353871663412,1.8705689582729055e-06,logistic,0.0001,"(50, 50, 50)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.6634146341463415,0.6682926829268293,0.6666666666666666,0.6661246612466125,0.0020279985836173077,75
77,2.1626660029093423,0.03016966949407729,0.0,0.0,logistic,0.0001,"(50, 50, 50)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.7121951219512195,0.7365853658536585,0.6764705882352942,0.708417025346724,0.024686732367691294,10
78,2.5093401273091636,0.09629413852669236,0.005330324172973633,0.003769109154121566,logistic,0.0001,"(50, 100, 50)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.6731707317073171,0.7707317073170732,0.6421568627450981,0.6953531005898294,0.05478391358240591,33
79,0.4480001926422119,0.05805798757225916,0.002665360768636068,0.003769389347622304,logistic,0.0001,"(50, 100, 50)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.6634146341463415,0.6682926829268293,0.6666666666666666,0.6661246612466125,0.0020279985836173077,75
80,1.9679968357086182,1.2334667348419557,0.007995843887329102,2.5530462907487567e-06,logistic,0.0001,"(50, 100, 50)",constant,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.7219512195121951,0.6682926829268293,0.6813725490196079,0.6905388171528773,0.022844765859148925,42
81,2.6365021069844565,0.17077495452556174,0.007998943328857422,1.0115243642614567e-06,logistic,0.0001,"(50, 100, 50)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.6682926829268293,0.6780487804878049,0.6666666666666666,0.6710027100271003,0.005026351488073578,69
82,1.1583421230316162,0.025120817296965657,0.007996400197347006,3.3169804818962744e-06,logistic,0.0001,"(50, 100, 50)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.6634146341463415,0.6682926829268293,0.6666666666666666,0.6661246612466125,0.0020279985836173077,75
83,2.4172092278798423,0.3154482585066519,0.0052080949147542315,0.007365358462571784,logistic,0.0001,"(50, 100, 50)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.7414634146341463,0.7317073170731707,0.6862745098039216,0.7198150805037461,0.02404887761840137,6
84,0.7597481409708658,0.019331224313181284,0.005207141240437825,0.007364009763419435,logistic,0.0001,"(100,)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.6390243902439025,0.6585365853658537,0.6274509803921569,0.6416706520006377,0.012827853421599185,104
85,0.6308652559916178,0.04100811612372715,0.0,0.0,logistic,0.0001,"(100,)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",0.7073170731707317,0.6780487804878049,0.6666666666666666,0.684010840108401,0.01712256802052174,51
86,0.8697905540466309,0.25558475712482587,0.015623172124226889,2.5106380778839294e-06,logistic,0.0001,"(100,)",constant,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",0.6878048780487804,0.7365853658536585,0.6911764705882353,0.7051889048302247,0.022243279624192477,16
87,0.7499992847442627,0.01275951110640765,0.0,0.0,logistic,0.0001,"(100,)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.6439024390243903,0.6780487804878049,0.6225490196078431,0.6481667463733461,0.022857443751915965,98
88,1.0989588896433513,0.007365470864457884,0.005208810170491536,0.007366369986936045,logistic,0.0001,"(100,)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.6682926829268293,0.6926829268292682,0.6764705882352942,0.6791487326637972,0.010135756593698583,55
89,0.9635404745737711,0.3464201814175689,0.010416030883789062,0.007365246197032981,logistic,0.0001,"(100,)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.0001, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.7024390243902439,0.7463414634146341,0.6568627450980392,0.7018810776343057,0.03653166422280797,23
90,1.9270854791005452,0.07475656993855094,0.0,0.0,logistic,0.05,"(50, 50, 50)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.6682926829268293,0.7121951219512195,0.6519607843137255,0.6774828630639247,0.025434732366996428,60
91,0.4114565849304199,0.06421580448136999,0.005209604899088542,0.007367493902896334,logistic,0.05,"(50, 50, 50)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.6634146341463415,0.6682926829268293,0.6666666666666666,0.6661246612466125,0.0020279985836173077,75
92,2.32354203859965,0.3739129908551452,0.0052080949147542315,0.007365358462571784,logistic,0.05,"(50, 50, 50)",constant,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.6780487804878049,0.6878048780487804,0.6666666666666666,0.6775067750677506,0.008638144959625593,58
93,2.1912585894266763,0.0642515310222694,0.005208253860473633,0.007365583245763841,logistic,0.05,"(50, 50, 50)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.6682926829268293,0.697560975609756,0.6372549019607843,0.6677028534991232,0.024623383924014766,73
94,1.176818052927653,0.05266627571615979,0.010416428248087565,0.007365527050608951,logistic,0.05,"(50, 50, 50)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.6634146341463415,0.6682926829268293,0.6666666666666666,0.6661246612466125,0.0020279985836173077,75
95,1.8072952429453533,0.2533412581254631,0.00520475705464681,0.007360638015538563,logistic,0.05,"(50, 50, 50)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 50, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.7024390243902439,0.6682926829268293,0.6617647058823529,0.6774988043998086,0.017835630087959308,59
96,2.811410347620646,0.06303622087755592,0.00520626703898112,0.007362773455863115,logistic,0.05,"(50, 100, 50)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.6780487804878049,0.7463414634146341,0.6568627450980392,0.6937509963334927,0.03817966251591339,36
97,0.5429746309916178,0.10280308833358305,0.010417699813842773,0.014732852365468117,logistic,0.05,"(50, 100, 50)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'sgd'}",0.6634146341463415,0.6682926829268293,0.6666666666666666,0.6661246612466125,0.0020279985836173077,75
98,2.5098650455474854,0.36939280346327197,0.008050123850504557,0.0063884320787696335,logistic,0.05,"(50, 100, 50)",constant,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'constant', 'solver': 'adam'}",0.6878048780487804,0.7121951219512195,0.7205882352941176,0.7068627450980393,0.013904742841853175,14
99,2.7419487635294595,0.12656334887811174,0.00787202517191569,0.006378104010732647,logistic,0.05,"(50, 100, 50)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.7073170731707317,0.7219512195121951,0.6666666666666666,0.6986449864498644,0.02338802060747037,27
100,1.4624607563018799,0.06578446296150298,0.005335410435994466,0.003772705955651974,logistic,0.05,"(50, 100, 50)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.6634146341463415,0.6682926829268293,0.6666666666666666,0.6661246612466125,0.0020279985836173077,75
101,2.989203135172526,0.35952515437633564,0.005331118901570638,0.0037696703881855663,logistic,0.05,"(50, 100, 50)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (50, 100, 50), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.7024390243902439,0.6731707317073171,0.6911764705882353,0.6889287422285987,0.01205397448223065,44
102,0.8613377412160238,0.05707080838011989,0.0053310394287109375,0.003769616563619144,logistic,0.05,"(100,)",constant,lbfgs,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'lbfgs'}",0.6292682926829268,0.6829268292682927,0.6127450980392157,0.6416467399968118,0.029958730703025113,105
103,0.9573322931925455,0.1704985114824908,0.008000691731770834,6.329952161070466e-06,logistic,0.05,"(100,)",constant,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'sgd'}",0.7024390243902439,0.6878048780487804,0.6666666666666666,0.6856368563685636,0.014684246270074865,49
104,1.2693381309509277,0.11432119086021997,0.002666632334391276,0.003771187613158769,logistic,0.05,"(100,)",constant,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'solver': 'adam'}",0.7121951219512195,0.7707317073170732,0.7352941176470589,0.7394069823051171,0.024073771319911612,1
105,0.8293335437774658,0.04945964739863357,0.002666473388671875,0.003770962829966711,logistic,0.05,"(100,)",adaptive,lbfgs,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'lbfgs'}",0.6390243902439025,0.6292682926829268,0.6568627450980392,0.6417184760082896,0.011425323470311614,102
106,1.26590100924174,0.018074890565942626,0.013084093729654947,0.01325639308875362,logistic,0.05,"(100,)",adaptive,sgd,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'sgd'}",0.7073170731707317,0.697560975609756,0.6568627450980392,0.6872469312928423,0.02185092580716228,47
107,0.7570792039235433,0.13207143341503716,0.00520634651184082,0.007362885847459144,logistic,0.05,"(100,)",adaptive,adam,"{'activation': 'logistic', 'alpha': 0.05, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'solver': 'adam'}",0.7024390243902439,0.7170731707317073,0.7156862745098039,0.7117328232105851,0.006596054005606362,8
